TradeDate,Currency,Fx,OrderTime,AssetClass,Description,Isin,Buy.Sell,Quantity,TradePrice,Proceeds,ClientId,Dom,SoumisCH,SoumisEtr,NonSoumis,cliNbr
2017-11-06,EUR,1.158,20171106;095350,STK,ROYAL DUTCH SHELL PLC-A SHS,GB00B03MLX29,VTE,200,27.835,5567,U1427234,CH,0,6446.586,0,2
2017-11-06,EUR,1.158,20171106;095350,STK,ROYAL DUTCH SHELL PLC-A SHS,GB00B03MLX29,ACH,200,27.835,5567," Interactive Brokers, Ldn",INS,0,0,6446.586,2
2017-11-06,EUR,1.158,20171106;095350,STK,RTL GROUP,LU0061462528,VTE,64,63.3,4051.2,U1427234,CH,0,4691.2896,0,2
2017-11-06,EUR,1.158,20171106;095350,STK,RTL GROUP,LU0061462528,ACH,64,63.3,4051.2," Interactive Brokers, Ldn",INS,0,0,4691.2896,2
2017-11-06,EUR,1.158,20171106;095350,STK,SCOR SE,FR0010411983,VTE,189,35.3,6671.7,U1427234,CH,0,7725.8286,0,2
2017-11-06,EUR,1.158,20171106;095350,STK,SCOR SE,FR0010411983,ACH,189,35.3,6671.7," Interactive Brokers, Ldn",INS,0,0,7725.8286,2
2017-11-06,EUR,1.158,20171106;095350,STK,SIEMENS AG-REG,DE0007236101,VTE,36,124.125,4468.5,U1427234,CH,0,5174.523,0,2
2017-11-06,EUR,1.158,20171106;095350,STK,SIEMENS AG-REG,DE0007236101,ACH,36,124.125,4468.5," Interactive Brokers, Ldn",INS,0,0,5174.523,2
2017-11-06,EUR,1.158,20171106;095350,STK,SOLVAY SA,BE0003470755,VTE,57,130.575,7442.775,U1427234,CH,0,8618.73345,0,2
2017-11-06,EUR,1.158,20171106;095350,STK,SOLVAY SA,BE0003470755,ACH,57,130.575,7442.775," Interactive Brokers, Ldn",INS,0,0,8618.73345,2
2017-11-06,EUR,1.158,20171106;095350,STK,THALES SA.,FR0000121329,VTE,19,90.15,1712.85,U1427234,CH,0,1983.4803,0,2
2017-11-06,EUR,1.158,20171106;095350,STK,THALES SA.,FR0000121329,ACH,19,90.15,1712.85," Interactive Brokers, Ldn",INS,0,0,1983.4803,2
2017-11-06,EUR,1.158,20171106;095350,STK,UNIBAIL-RODAMCO SE,FR0000124711,VTE,30,216.65,6499.5,U1427234,CH,0,7526.421,0,2
2017-11-06,EUR,1.158,20171106;095350,STK,UNIBAIL-RODAMCO SE,FR0000124711,ACH,30,216.65,6499.5," Interactive Brokers, Ldn",INS,0,0,7526.421,2
2017-11-06,GBP,1.3138,20171106;095350,STK,VODAFONE GROUP PLC,GB00BH4HKS39,VTE,2528,2.1925,5542.64,U1427234,CH,0,7281.920432,0,2
2017-11-06,GBP,1.3138,20171106;095350,STK,VODAFONE GROUP PLC,GB00BH4HKS39,ACH,2528,2.1925,5542.64," Interactive Brokers, Ldn",INS,0,0,7281.920432,2
2017-11-06,EUR,1.158,20171106;095350,STK,VOLKSWAGEN AG-PREF,DE0007664039,VTE,34,162.5,5525,U1427234,CH,0,6397.95,0,2
2017-11-06,EUR,1.158,20171106;095350,STK,VOLKSWAGEN AG-PREF,DE0007664039,ACH,34,162.5,5525," Interactive Brokers, Ldn",INS,0,0,6397.95,2
2017-11-06,EUR,1.158,20171106;095350,STK,VONOVIA SE,DE000A1ML7J1,VTE,63,38.765,2442.195,U1427234,CH,0,2828.06181,0,2
2017-11-06,EUR,1.158,20171106;095350,STK,VONOVIA SE,DE000A1ML7J1,ACH,63,38.765,2442.195," Interactive Brokers, Ldn",INS,0,0,2828.06181,2
2017-11-06,USD,0.99746,20171106;100318,STK,KELLOGG CO,US4878361082,ACH,71,61,4331,U2202020,CH,0,4319.99926,0,3
2017-11-06,USD,0.99746,20171106;100318,STK,KELLOGG CO,US4878361082,ACH,216,61,13176,U1427234,CH,0,13142.53296,0,3
2017-11-06,USD,0.99746,20171106;100318,STK,KELLOGG CO,US4878361082,VTE,287,61,17507," Interactive Brokers, Ldn",INS,0,0,17462.53222,3
2017-11-13,USD,0.99635,20171113;110102,STK,AMAZON.COM INC,US0231351067,VTE,9,1133.1,10197.9,U2202020,CH,0,10160.677665,0,3
2017-11-13,USD,0.99635,20171113;110102,STK,AMAZON.COM INC,US0231351067,VTE,25,1133.1,28327.5,U1427234,CH,0,28224.104625,0,3
2017-11-13,USD,0.99635,20171113;110102,STK,AMAZON.COM INC,US0231351067,ACH,34,1133.1,38525.4," Interactive Brokers, Ldn",INS,0,0,38384.78229,3
2017-11-14,EUR,1.1673,20171114;055959,STK,VESTAS WIND SYSTEMS A/S,DK0010268606,ACH,97,53.24,5164.28,U2202020,CH,0,6028.264044,0,3
2017-11-14,EUR,1.1673,20171114;055959,STK,VESTAS WIND SYSTEMS A/S,DK0010268606,ACH,112,53.24,5962.88,U1427234,CH,0,6960.469824,0,3
2017-11-14,EUR,1.1673,20171114;055959,STK,VESTAS WIND SYSTEMS A/S,DK0010268606,VTE,209,53.24,11127.16," Interactive Brokers, Ldn",INS,0,0,12988.733868,3
2017-11-17,USD,0.9886,20171117,STK,SPDR GOLD TRUST ETF,US78463V1070,ACH,400,122.15,48860,170312.001,INS,0,0,48302.996,2
2017-11-17,USD,0.9886,20171117,STK,SPDR GOLD TRUST ETF,US78463V1070,VTE,400,122.15,48860, Pictet Lux,INS,0,0,48302.996,2
2017-11-23,EUR,1.1633,20171123;084839,STK,VESTAS WIND SYSTEMS A/S,DK0010268606,VTE,600,50.145,30087,U2202020,CH,0,35000.2071,0,2
2017-11-23,EUR,1.1633,20171123;084839,STK,VESTAS WIND SYSTEMS A/S,DK0010268606,ACH,600,50.145,30087," Interactive Brokers, Ldn",INS,0,0,35000.2071,2
2017-11-23,EUR,1.1633,20171123;085026,STK,VESTAS WIND SYSTEMS A/S,DK0010268606,VTE,276,50.133,13836.708,U1427234,CH,0,16096.2424164,0,2
2017-11-23,EUR,1.1633,20171123;085026,STK,VESTAS WIND SYSTEMS A/S,DK0010268606,ACH,276,50.133,13836.708," Interactive Brokers, Ldn",INS,0,0,16096.2424164,2
2017-11-23,EUR,1.1633,20171123;163500,STK,BNP PARIBAS,FR0000131104,ACH,691,63.067,43579.297,U2202020,CH,0,50695.7962001,0,3
2017-11-23,EUR,1.1633,20171123;163500,STK,BNP PARIBAS,FR0000131104,ACH,809,63.067,51021.203,U1427234,CH,0,59352.9654499,0,3
2017-11-23,EUR,1.1633,20171123;163500,STK,BNP PARIBAS,FR0000131104,VTE,1500,63.067,94600.5," Interactive Brokers, Ldn",INS,0,0,110048.76165,3
2017-11-24,EUR,1.169,20171124;032225,STK,VESTAS WIND SYSTEMS A/S,DK0010268606,ACH,503,50.02,25160.06,U2202020,CH,0,29412.11014,0,2
2017-11-24,EUR,1.169,20171124;032225,STK,VESTAS WIND SYSTEMS A/S,DK0010268606,VTE,503,50.02,25160.06," Interactive Brokers, Ldn",INS,0,0,29412.11014,2
2017-11-24,EUR,1.169,20171124;032400,STK,VESTAS WIND SYSTEMS A/S,DK0010268606,VTE,164,50.1,8216.4,U1427234,CH,0,9604.9716,0,2
2017-11-24,EUR,1.169,20171124;032400,STK,VESTAS WIND SYSTEMS A/S,DK0010268606,ACH,164,50.1,8216.4," Interactive Brokers, Ldn",INS,0,0,9604.9716,2
